D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.5,0.6103173261445402,0.86581309171591,2,235.86662551514388,0,-865.3664350072112,0.016,0.017175497289758902,0.291500960008111,0.08683905293305601,48.50212813734525,39.0,2.6688803815173507,False
0.7128534816672705,0.4213390183819491,0.9423745161089794,2,169.20811989508184,0,-438.5886621073343,0.016,0.013964767464488045,0.39988632206369823,0.1542767029203285,34.89352248386859,39.0,1.5920071825115898,False
0.6060208104473175,0.37772942291683564,0.9589041032584988,2,195.23342820549215,0,-749.0448772589363,0.016,0.015143917427804366,0.4686643242150999,0.12329025875642755,40.37882193187394,39.0,2.8366630353411204,False
0.5793485421194847,0.4765421543804952,0.8195636089096636,2,197.39980110707967,0,-646.99035382108,0.016,0.015561925980953373,0.3161938024206894,0.10125636633458614,45.03945994588772,39.0,2.2775633521034786,False
0.5,0.3773183588894119,0.8763401448523028,2,224.9969502399263,0,-1320.5630831025364,0.016,0.016699051847476415,0.43471912015367237,0.0786110292267954,50.59803095512891,39.0,4.869248812903239,False
fitness at iteration,0,,,,,-438.59390796194543
0.6234864066841591,0.5687637041026811,1.0488017005256407,2,205.43675201341551,0,-528.1903715332115,0.016,0.015325670020935642,0.3855637309915753,0.14996290136671492,35.61939779598671,39.0,1.5710607588788175,False
0.6565361537341988,0.4067106014445948,1.0058136849445956,2,187.25308718560862,0,-592.8412527397484,0.016,0.014610428171229694,0.4613570579566578,0.1457228777484865,36.31401922704228,39.0,2.1659892055724215,False
0.5379749901703634,0.3,0.8064584280709155,2,195.2005601215637,0,-1203.4812777443194,0.016,0.015674556330183553,0.46549759488824677,0.07926821082233144,50.423897370773325,39.0,5.165357706939138,False
0.5839480475500285,0.5210776457545468,0.6518657377384838,2,187.28697561702648,0,-578.7591640836075,0.016,0.015195236476165446,0.20984461479446484,0.07568551178683025,51.387964615212624,39.0,2.0902264408769264,False
0.6835923579537752,0.498417095777527,0.8988896643136709,2,176.24380954956953,0,-405.43675939129514,0.016,0.014383795006085708,0.3308906549338252,0.14383853515760295,36.63310993961924,39.0,1.3004312062221048,False
fitness at iteration,1,,,,,-405.44183846043455
0.6694368004755372,0.5137736472956042,1.060832811706289,2,192.747820000529,0,-492.15248917132175,0.016,0.014678350495212772,0.41337021511272704,0.1618933350317609,33.67609277934087,39.0,1.553349185323969,False
0.7210456474420656,0.45880867245006896,1.2102797912847971,2,190.29877744358902,0,-533.3336542819028,0.016,0.013961657723961858,0.5291498997303139,0.1888059720113809,29.74117214765418,39.0,1.8026120895075162,False
0.7804890812379743,0.7246821927260836,1.0026321619173353,2,165.13371804963967,0,-237.35143491950663,0.016,0.013673047728388621,0.2757903798960353,0.1918770402631007,29.331130487971233,39.0,0.4373287159207432,False
0.7455155036352165,0.3558718054450226,1.0875489176271802,2,169.9717405206559,0,-528.5826250058018,0.016,0.013549085523740938,0.5474869027022656,0.1760506255073096,31.557684931213846,39.0,2.1098265122581688,False
0.7767380716809498,0.5593574656000331,0.9550812200311164,2,162.56750416048095,0,-287.11426987080256,0.016,0.01356595434454479,0.3143201316388823,0.17797178569675556,31.265218359429966,39.0,0.7661233796600174,False
fitness at iteration,2,,,,,-237.35856691530162
0.8,0.5292644316456224,1.1290220172267058,2,168.73542655983067,0,-342.26162152405067,0.016,0.013349607981386428,0.4153996776879648,0.20479258380002013,27.71045756725538,39.0,1.0283921906742601,False
0.7877682430329974,0.6436972904609182,0.8697507366577683,2,157.50357924507472,0,-223.22841398436856,0.016,0.013472404969035814,0.2414327471216644,0.17034803562818818,32.424582071247634,39.0,0.41729105493549673,False
0.8,0.6100114752045577,1.1209132580378136,2,168.3674531465948,0,-299.1523611666533,0.016,0.013423601610054393,0.36997374160421637,0.20822679240133624,27.309204258764023,39.0,0.7767826000562364,False
0.8,0.6556238675971776,1.0447638198512288,2,164.18509032230645,0,-258.1547929630693,0.016,0.013468053379476444,0.3143742902890293,0.1999403948835426,28.29768040299103,39.0,0.5723400490038041,False
0.8,0.6074157663224655,0.9061873115880229,2,156.62911736293069,0,-236.33069424591073,0.016,0.01336621485683571,0.26810019523002054,0.17768448181349222,31.307016740286073,39.0,0.5088554301069117,False
fitness at iteration,3,,,,,-223.23438528886987
0.8,0.6425576132374784,1.0396792690371108,2,163.97091916503896,0,-261.50294617044756,0.016,0.013460010876679005,0.3168442964468527,0.19867175984597668,28.455877287814527,39.0,0.5948129552609343,False
0.7906947234640267,0.83757547332077,1.0019283296601544,2,161.10227538871044,0,-199.27110832862854,0.016,0.0135916757569168,0.24478092020025727,0.1978950362988389,28.554599601459266,39.0,0.23692299098708353,False
0.8,0.6983887227057572,1.0360186170918941,2,163.40106148709268,0,-241.02671251326652,0.016,0.013487928289879594,0.2956514259739867,0.20043320647151497,28.23691411145183,39.0,0.47506209763701945,False
